,longitude,housing_median_age,total_rooms,population,median_income,median_house_value,rooms_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
19072,-122.49,30.0,1631.0,788.0,3.3098,195500.0,5.742957746478873,False,False,False,False
19073,-122.49,27.0,3078.0,1411.0,3.25,195500.0,5.252559726962457,False,False,False,False
19074,-122.49,14.0,2844.0,1613.0,3.3571,193600.0,5.227941176470588,False,False,False,False
19075,-122.48,17.0,2703.0,1241.0,2.652,171300.0,5.248543689320388,False,False,False,False
19076,-122.49,26.0,1726.0,672.0,3.8,242100.0,6.876494023904383,False,False,False,False
19077,-122.49,8.0,5092.0,1657.0,3.5625,213200.0,5.44017094017094,False,False,True,False
19078,-122.47,15.0,2411.0,1144.0,4.3472,261000.0,5.923832923832924,False,False,False,False
19079,-122.49,17.0,3308.0,1587.0,3.2727,176000.0,5.234177215189874,False,False,False,False
19080,-122.48,31.0,1701.0,680.0,3.1375,192100.0,5.25,False,False,False,False
19081,-122.48,29.0,2375.0,1124.0,2.3276,166200.0,4.731075697211155,False,False,False,False
19082,-122.48,19.0,2398.0,1266.0,2.7727,186800.0,5.091295116772824,False,False,False,False
19083,-122.48,42.0,2106.0,1141.0,3.1129,149300.0,4.7325842696629215,False,False,False,False
19084,-122.55,24.0,2220.0,894.0,4.2891,211700.0,6.082191780821918,False,False,False,False
19085,-122.58,27.0,3800.0,1587.0,4.7237,306600.0,6.2809917355371905,False,False,False,False
19086,-122.5,36.0,1860.0,777.0,4.1307,295700.0,5.486725663716814,False,False,False,False
19087,-122.5,25.0,1566.0,784.0,3.075,165100.0,4.3259668508287294,False,False,False,False
19088,-122.54,40.0,2725.0,1167.0,3.7969,202800.0,5.949781659388647,False,False,False,False
19089,-122.61,25.0,2990.0,1335.0,4.7,190100.0,6.889400921658986,False,False,False,False
19090,-122.61,17.0,1728.0,897.0,3.4896,185900.0,6.084507042253521,False,False,False,False
19091,-122.61,18.0,2042.0,914.0,2.9871,193800.0,5.105,False,False,False,False
19092,-122.62,19.0,1687.0,893.0,6.204,201800.0,6.56420233463035,False,False,False,False
19093,-122.61,18.0,2915.0,1340.0,5.2452,204900.0,6.923990498812351,False,False,False,False
19094,-122.6,16.0,1410.0,741.0,4.725,204500.0,6.157205240174672,False,False,False,False
19095,-122.61,18.0,2933.0,1279.0,5.0849,188500.0,6.6207674943566595,False,False,False,False
19096,-122.6,16.0,2621.0,1247.0,4.8603,198400.0,6.790155440414508,False,False,False,False
19097,-122.63,20.0,3460.0,1707.0,3.7115,181900.0,6.091549295774648,False,False,False,False
19098,-122.62,33.0,1369.0,758.0,4.0341,156500.0,5.565040650406504,False,False,False,False
19099,-122.62,33.0,1453.0,677.0,4.0962,170200.0,6.1308016877637135,False,False,False,False
19100,-122.61,17.0,2864.0,1482.0,4.6833,215200.0,5.235831809872029,False,False,False,False
19101,-122.62,20.0,1888.0,826.0,2.875,189100.0,4.767676767676767,False,False,False,False
19102,-122.62,24.0,2388.0,1187.0,4.6534,196500.0,6.596685082872928,False,False,False,False
19103,-122.57,7.0,6508.0,2902.0,5.3707,250500.0,6.443564356435644,False,False,False,False
19104,-122.51,8.0,5875.0,2808.0,3.6392,246300.0,5.709426627793975,False,False,True,False
19105,-122.65,9.0,4764.0,2077.0,5.1391,234500.0,6.3099337748344375,False,False,False,False
19106,-122.63,7.0,7808.0,3551.0,4.6069,202300.0,5.609195402298851,False,False,False,False
19107,-122.66,16.0,1523.0,477.0,2.1696,75000.0,4.834920634920635,False,False,False,False
19108,-122.63,45.0,1615.0,823.0,2.5179,145500.0,4.938837920489297,False,False,False,False
19109,-122.63,45.0,2264.0,1076.0,3.0139,194100.0,4.796610169491525,False,False,False,False
19110,-122.64,52.0,1075.0,519.0,3.0769,230900.0,5.119047619047619,False,False,False,False
19111,-122.64,49.0,2300.0,1061.0,4.075,228800.0,5.361305361305361,False,False,False,False
19112,-122.63,34.0,878.0,372.0,4.0417,232100.0,5.25748502994012,False,False,False,False
19113,-122.63,17.0,2652.0,1199.0,5.565,267100.0,7.577142857142857,False,False,False,False
19114,-122.63,22.0,2933.0,1283.0,6.2034,291100.0,6.532293986636971,False,False,False,False
19115,-122.63,37.0,1966.0,875.0,4.0703,223800.0,5.16010498687664,False,False,False,False
19116,-122.65,52.0,1735.0,712.0,3.1711,200800.0,5.058309037900875,False,False,False,False
19117,-122.64,52.0,2156.0,1070.0,3.3011,252300.0,4.616702355460386,False,False,False,False
19118,-122.65,52.0,1923.0,910.0,3.45,200600.0,5.573913043478261,False,False,False,False
19119,-122.66,39.0,2889.0,1351.0,4.3056,251300.0,5.9079754601226995,False,False,False,False
19120,-122.64,52.0,1621.0,635.0,2.5202,244000.0,4.644699140401146,False,False,False,False
19121,-122.64,40.0,1974.0,1039.0,3.7917,151600.0,4.959798994974874,False,False,False,False
19122,-122.65,23.0,4030.0,1852.0,3.402,193300.0,5.179948586118252,False,False,False,False
19123,-122.65,24.0,1948.0,922.0,4.95,243600.0,6.223642172523961,False,False,False,False
19124,-122.65,49.0,3273.0,1431.0,4.275,227600.0,6.072356215213358,False,False,False,False
19125,-122.64,31.0,2554.0,1507.0,3.8,162600.0,4.791744840525328,False,False,False,False
19126,-122.69,32.0,2344.0,1066.0,4.0313,285000.0,6.104166666666667,False,False,False,False
19127,-122.67,32.0,1333.0,660.0,4.0729,288500.0,6.470873786407767,False,False,False,False
19128,-122.68,29.0,1315.0,650.0,3.8269,306000.0,5.767543859649122,False,False,False,False
19129,-122.67,29.0,2644.0,1372.0,5.0544,261800.0,5.875555555555556,False,False,False,False
19130,-122.77,32.0,3201.0,1869.0,3.2442,268000.0,6.167630057803469,False,False,False,False
19131,-122.73,35.0,3941.0,1668.0,4.385,317700.0,6.356451612903226,False,False,False,False
19132,-122.7,47.0,2090.0,1053.0,3.5673,310300.0,5.543766578249337,False,False,False,False
19133,-122.72,16.0,3049.0,1675.0,2.4117,162500.0,4.933656957928803,False,False,False,False
19134,-122.72,26.0,1644.0,801.0,4.3906,248000.0,5.649484536082475,False,False,False,False
19135,-122.67,28.0,1915.0,930.0,3.7875,292700.0,5.599415204678363,False,False,False,False
19136,-122.69,30.0,3919.0,1693.0,3.3827,292100.0,5.655122655122655,False,False,False,False
19137,-122.73,44.0,743.0,434.0,2.5819,209600.0,4.58641975308642,False,False,False,False
19138,-122.69,16.0,3741.0,1938.0,4.6324,183600.0,5.685410334346504,False,False,False,False
19139,-122.71,13.0,4011.0,2064.0,3.6953,157600.0,4.388402625820569,False,False,False,False
19140,-122.7,14.0,3155.0,1208.0,4.1964,258100.0,6.297405189620759,False,False,False,False
19141,-122.7,16.0,1244.0,696.0,3.6369,158700.0,5.271186440677966,False,False,False,False
19142,-122.69,15.0,2536.0,1400.0,5.6613,172400.0,5.953051643192488,False,False,False,False
19143,-122.69,23.0,2846.0,1526.0,3.733,163500.0,5.784552845528455,False,False,False,False
19144,-122.7,26.0,1887.0,1060.0,3.0078,160400.0,5.184065934065934,False,False,False,False
19145,-122.71,22.0,1249.0,699.0,2.6033,121600.0,4.055194805194805,False,False,False,False
19146,-122.7,26.0,1584.0,846.0,3.375,156300.0,5.3694915254237285,False,False,False,False
19147,-122.69,12.0,1550.0,685.0,7.226,255300.0,8.24468085106383,False,False,False,False
19148,-122.69,15.0,3091.0,1602.0,4.0071,135500.0,4.532258064516129,False,False,False,False
19149,-122.71,11.0,2242.0,1203.0,2.3464,104200.0,3.4922118380062304,False,False,False,False
19150,-122.7,14.0,2313.0,954.0,3.7813,146500.0,5.826196473551637,False,False,False,False
19151,-122.7,14.0,1555.0,493.0,1.6033,67500.0,4.641791044776119,False,False,False,False
19152,-122.7,19.0,2987.0,1782.0,2.8261,154500.0,4.34156976744186,False,False,False,False
19153,-122.71,23.0,2744.0,1493.0,3.1781,162000.0,4.926391382405745,False,False,False,False
19154,-122.69,8.0,6322.0,2969.0,4.8233,214000.0,6.061361457334612,False,False,False,False
19155,-122.71,16.0,2355.0,1014.0,5.6018,253000.0,6.767241379310345,False,False,False,False
19156,-122.69,16.0,1689.0,921.0,4.4444,191800.0,6.2555555555555555,False,False,False,False
19157,-122.69,6.0,5496.0,2502.0,2.4827,177500.0,4.622371740958789,False,False,False,False
19158,-122.7,16.0,1328.0,607.0,5.0366,257800.0,6.741116751269035,False,False,False,False
19159,-122.7,11.0,5817.0,2538.0,4.221,227100.0,6.640410958904109,False,False,False,False
19160,-122.63,15.0,2153.0,979.0,5.1966,325400.0,6.426865671641791,False,False,False,False
19161,-122.68,8.0,7520.0,3833.0,4.3278,184100.0,5.843045843045843,False,False,False,False
19162,-122.69,12.0,3876.0,2146.0,4.0844,165400.0,5.0732984293193715,False,False,False,False
19163,-122.67,4.0,8072.0,4323.0,3.9518,220300.0,5.472542372881356,False,False,False,False
19164,-122.69,16.0,1683.0,880.0,3.2857,160200.0,5.146788990825688,False,False,False,False
19165,-122.68,32.0,2826.0,1767.0,3.1047,141400.0,4.5,False,False,False,False
19166,-122.7,28.0,1585.0,1362.0,1.6685,114100.0,3.7382075471698113,False,False,False,False
19167,-122.71,23.0,1569.0,1031.0,1.6267,129200.0,4.263586956521739,False,False,False,False
19168,-122.71,17.0,1690.0,833.0,1.439,140600.0,3.797752808988764,False,False,False,False
19169,-122.7,16.0,4922.0,2557.0,2.0915,168100.0,4.523897058823529,False,False,False,False
19170,-122.62,10.0,9772.0,3741.0,6.5261,324700.0,7.867954911433173,False,False,False,False
19171,-122.66,17.0,5815.0,2614.0,4.3657,215900.0,6.555806087936866,False,False,False,False
19172,-122.67,29.0,2551.0,1165.0,4.3587,196400.0,5.594298245614035,False,False,False,False
19173,-122.68,18.0,2723.0,1150.0,3.5885,191900.0,5.236538461538461,False,False,False,False
19174,-122.65,21.0,1059.0,400.0,6.8586,343100.0,6.876623376623376,False,False,False,False
19175,-122.65,15.0,1848.0,786.0,5.7204,344100.0,6.553191489361702,False,False,False,False
19176,-122.67,17.0,1804.0,750.0,4.5588,196400.0,6.053691275167785,False,False,False,False
19177,-122.67,17.0,2007.0,895.0,3.2813,202700.0,4.98014888337469,False,False,False,False
19178,-122.66,14.0,5315.0,2228.0,4.023,208400.0,5.594736842105263,False,False,False,False
19179,-122.68,29.0,488.0,161.0,6.0774,334400.0,7.870967741935484,False,False,False,False
19180,-122.58,15.0,2936.0,1182.0,3.3981,246900.0,5.860279441117765,False,False,False,False
19181,-122.61,13.0,7731.0,2543.0,4.6957,259800.0,6.189751801441153,False,False,False,False
19182,-122.58,10.0,3597.0,1132.0,3.9375,269200.0,5.629107981220657,False,False,False,False
19183,-122.59,14.0,1665.0,505.0,3.183,201200.0,4.7844827586206895,False,False,False,False
19184,-122.59,20.0,2791.0,785.0,3.4561,216700.0,5.451171875,False,False,False,False
19185,-122.56,20.0,1151.0,478.0,5.93,384600.0,6.2896174863387975,False,False,False,False
19186,-122.66,14.0,2364.0,1300.0,2.6023,221100.0,3.7824,False,False,False,False
19187,-122.66,26.0,2081.0,906.0,4.4375,293500.0,6.442724458204334,False,False,False,False
19188,-122.67,24.0,2622.0,1027.0,2.9222,242600.0,5.141176470588236,False,False,False,False
19189,-122.67,32.0,3771.0,1786.0,3.2415,172200.0,5.230235783633842,False,False,False,False
19190,-122.68,29.0,2796.0,1346.0,2.9107,169700.0,4.97508896797153,False,False,False,False
19191,-122.7,47.0,904.0,310.0,3.9766,190600.0,6.277777777777778,False,False,False,False
19192,-122.68,36.0,1686.0,744.0,4.0139,163100.0,5.546052631578948,False,False,False,False
19193,-122.69,40.0,1449.0,636.0,2.7222,161200.0,4.911864406779661,False,False,False,False
19194,-122.69,35.0,1356.0,620.0,3.5521,168300.0,6.277777777777778,False,False,False,False
19195,-122.68,36.0,1311.0,648.0,3.4545,161200.0,4.891791044776119,False,False,False,False
19196,-122.7,45.0,883.0,401.0,3.2845,178300.0,4.551546391752577,False,False,False,False
19197,-122.69,36.0,1943.0,711.0,3.9191,183000.0,6.110062893081761,False,False,False,False
19198,-122.69,31.0,1808.0,691.0,3.8583,193200.0,6.457142857142857,False,False,False,False
19199,-122.7,42.0,709.0,547.0,2.1912,165000.0,4.122093023255814,False,False,False,False
19200,-122.7,35.0,1304.0,822.0,3.2935,157800.0,4.2894736842105265,False,False,False,False
19201,-122.71,52.0,1439.0,738.0,2.2262,129900.0,4.55379746835443,False,False,False,False
19202,-122.71,38.0,1689.0,1071.0,1.5026,124000.0,3.1928166351606806,False,False,False,False
19203,-122.72,52.0,1059.0,627.0,1.5357,137500.0,3.879120879120879,False,False,False,False
19204,-122.71,52.0,988.0,475.0,1.3684,258300.0,4.082644628099174,False,False,False,False
19205,-122.71,27.0,966.0,462.0,1.7,350000.0,4.2,False,False,False,False
19206,-122.72,29.0,1706.0,990.0,1.9932,164800.0,4.32994923857868,False,False,False,False
19207,-122.72,35.0,1445.0,795.0,2.9073,157000.0,4.691558441558442,False,False,False,False
19208,-122.72,41.0,1743.0,780.0,3.1467,175500.0,4.882352941176471,False,False,False,False
19209,-122.71,42.0,1574.0,844.0,2.314,169400.0,4.265582655826559,False,False,False,False
19210,-122.71,41.0,1974.0,965.0,2.905,159300.0,4.310043668122271,False,False,False,False
19211,-122.71,36.0,2175.0,1087.0,3.0444,167200.0,4.559748427672956,False,False,False,False
19212,-122.71,39.0,2739.0,1223.0,2.9663,185400.0,4.813708260105448,False,False,False,False
19213,-122.71,48.0,3118.0,1275.0,3.455,222100.0,5.8830188679245285,False,False,False,False
19214,-122.7,26.0,2011.0,855.0,1.125,233300.0,3.7943396226415094,False,False,False,False
19215,-122.71,52.0,2259.0,957.0,2.1827,188800.0,4.344230769230769,False,False,False,False
19216,-122.68,15.0,1575.0,716.0,5.3409,244600.0,6.081081081081081,False,False,False,False
19217,-122.67,16.0,3452.0,1567.0,2.4722,194300.0,4.722298221614227,False,False,False,False
19218,-122.68,17.0,3201.0,1244.0,4.7143,202900.0,6.466666666666667,False,False,False,False
19219,-122.67,19.0,1848.0,1130.0,3.0568,190300.0,4.267898383371825,False,False,False,False
19220,-122.68,15.0,1811.0,718.0,2.3929,141300.0,4.493796526054591,False,False,False,False
19221,-122.71,23.0,3220.0,1299.0,3.9261,213300.0,5.44839255499154,False,False,False,False
19222,-122.7,29.0,2891.0,1012.0,5.0415,240200.0,6.555555555555555,False,False,False,False
19223,-122.69,32.0,2970.0,1117.0,5.0,275900.0,5.80078125,False,False,False,False
19224,-122.7,39.0,2015.0,640.0,4.1734,240500.0,6.396825396825397,False,False,False,False
19225,-122.72,23.0,2296.0,902.0,6.0298,289100.0,6.874251497005988,False,False,False,False
19226,-122.68,19.0,4976.0,1926.0,7.3003,381300.0,7.9616,False,False,False,False
19227,-122.71,15.0,5645.0,2324.0,6.6104,330900.0,7.340702210663199,False,False,False,False
19228,-122.66,16.0,2697.0,1462.0,4.2051,190300.0,5.236893203883495,False,False,False,False
19229,-122.66,16.0,2724.0,1124.0,2.825,186200.0,4.648464163822526,False,False,False,False
19230,-122.66,23.0,2246.0,1035.0,3.7617,172600.0,5.818652849740933,False,False,False,False
19231,-122.65,14.0,2096.0,926.0,4.0647,187800.0,5.279596977329975,False,False,False,False
19232,-122.66,21.0,2066.0,919.0,3.267,176200.0,5.230379746835443,False,False,False,False
19233,-122.66,20.0,2806.0,1369.0,4.75,190500.0,6.1,False,False,False,False
19234,-122.69,18.0,3364.0,1442.0,6.6854,313000.0,6.648221343873518,False,False,False,False
19235,-122.64,19.0,3244.0,1174.0,5.8369,255700.0,7.145374449339207,False,False,False,False
19236,-122.65,24.0,2268.0,847.0,3.858,214400.0,7.662162162162162,False,False,False,False
19237,-122.6,17.0,1528.0,606.0,6.6004,341500.0,6.087649402390438,False,False,False,False
19238,-122.62,24.0,2409.0,1006.0,4.5167,265200.0,5.977667493796526,False,False,False,False
19239,-122.63,19.0,2107.0,874.0,5.7819,265600.0,6.178885630498534,False,False,False,False
19240,-122.65,17.0,1090.0,473.0,5.5061,231800.0,6.6871165644171775,False,False,False,False
19241,-122.75,6.0,6719.0,2699.0,5.4886,254200.0,6.739217652958876,False,False,False,False
19242,-122.78,23.0,2511.0,1052.0,2.4922,192000.0,4.764705882352941,False,False,False,False
19243,-122.79,18.0,4839.0,2755.0,3.75,248300.0,5.7538644470868014,False,False,False,False
19244,-122.76,6.0,2073.0,826.0,3.055,224100.0,5.528,False,False,False,False
19245,-122.75,16.0,4196.0,1713.0,5.449,252100.0,6.822764227642277,False,False,False,False
19246,-122.73,14.0,4042.0,2323.0,2.0651,135400.0,3.4905008635578585,False,False,False,False
19247,-122.73,16.0,1834.0,994.0,3.7266,156500.0,4.702564102564103,False,False,False,False
19248,-122.74,16.0,1426.0,525.0,3.0714,161700.0,5.484615384615385,False,False,False,False
19249,-122.74,9.0,2268.0,1311.0,2.6607,91500.0,3.876923076923077,False,False,False,False
19250,-122.74,12.0,4174.0,1882.0,4.551,178300.0,6.451313755795981,False,False,False,False
19251,-122.75,4.0,6487.0,2958.0,4.5417,197400.0,5.735632183908046,False,False,False,False
19252,-122.79,7.0,6837.0,3468.0,3.1662,191000.0,4.866192170818505,False,False,False,False
19253,-122.81,28.0,3580.0,1634.0,4.745,248600.0,6.313932980599647,False,False,False,False
19254,-122.75,13.0,4323.0,2566.0,3.0147,142800.0,5.938186813186813,False,False,False,False
19255,-122.75,16.0,2653.0,1693.0,2.6384,146900.0,4.527303754266212,False,False,False,False
19256,-122.76,14.0,4742.0,2149.0,4.5152,199200.0,6.478142076502732,False,False,False,False
19257,-122.76,14.0,4794.0,2252.0,4.2061,213100.0,6.2421875,False,False,False,False
19258,-122.73,14.0,2324.0,1026.0,1.722,150000.0,3.432791728212703,False,False,False,False
19259,-122.74,17.0,3064.0,1704.0,3.9329,170900.0,5.193220338983051,False,False,False,False
19260,-122.74,25.0,2696.0,1296.0,4.0798,179200.0,5.245136186770428,False,False,False,False
19261,-122.74,23.0,2819.0,1644.0,2.6576,147900.0,5.163003663003663,False,False,False,False
19262,-122.73,20.0,2919.0,1711.0,3.875,140300.0,5.838,False,False,False,False
19263,-122.72,48.0,707.0,458.0,3.1797,140400.0,4.1104651162790695,False,False,False,False
19264,-122.73,35.0,1120.0,659.0,2.3824,145000.0,4.087591240875913,False,False,False,False
19265,-122.73,28.0,1073.0,652.0,2.4,146200.0,4.508403361344538,False,False,False,False
19266,-122.72,52.0,188.0,301.0,0.9437,129200.0,2.611111111111111,False,False,False,False
19267,-122.74,17.0,2287.0,1240.0,3.5845,164300.0,4.63894523326572,False,False,False,False
19268,-122.74,11.0,4670.0,2430.0,3.0341,142300.0,4.854469854469855,False,False,False,False
19269,-122.73,15.0,3265.0,1629.0,3.7132,167600.0,5.1907790143084265,False,False,False,False
19270,-122.76,8.0,5823.0,2864.0,3.6292,183600.0,5.593659942363113,False,False,False,False
19271,-122.82,23.0,1551.0,555.0,4.6792,304700.0,6.382716049382716,False,False,False,False
19272,-122.76,11.0,2895.0,1633.0,4.7283,170200.0,5.421348314606742,False,False,False,False
19273,-122.76,14.0,4376.0,1809.0,3.8244,180000.0,5.865951742627346,False,False,False,False
19274,-122.78,14.0,4143.0,1569.0,3.9766,345300.0,6.58664546899841,False,False,False,False
19275,-122.79,9.0,4967.0,2581.0,5.038,185600.0,5.428415300546448,False,False,False,False
19276,-122.74,42.0,2050.0,1073.0,2.375,141000.0,4.927884615384615,False,False,False,False
19277,-122.73,29.0,2677.0,1880.0,2.1864,143200.0,4.031626506024097,False,False,False,False
19278,-122.72,31.0,2020.0,1408.0,2.5735,131100.0,4.622425629290618,False,False,False,False
19279,-122.72,26.0,1168.0,937.0,1.9458,146000.0,4.709677419354839,False,False,False,False
19280,-122.72,26.0,3604.0,2605.0,3.0969,143800.0,5.119318181818182,False,False,False,False
19281,-122.73,26.0,1446.0,884.0,4.3523,150000.0,4.901694915254238,False,False,False,False
19282,-122.72,30.0,2099.0,1156.0,2.8036,152300.0,5.234413965087282,False,False,False,False
19283,-122.73,30.0,3689.0,2250.0,2.975,157300.0,5.2926829268292686,False,False,False,False
19284,-122.73,40.0,1389.0,841.0,3.1094,183300.0,4.822916666666667,False,False,False,False
19285,-122.75,36.0,1599.0,1086.0,2.6667,149100.0,5.092356687898089,False,False,False,False
19286,-122.78,43.0,1351.0,1011.0,2.5917,144000.0,4.548821548821548,False,False,False,False
19287,-122.77,35.0,2611.0,1293.0,2.75,197500.0,5.639308855291577,False,False,False,False
19288,-122.75,17.0,3150.0,1857.0,3.9688,165000.0,5.163934426229508,False,False,False,False
19289,-122.82,32.0,701.0,489.0,2.785,169300.0,4.1726190476190474,False,False,False,False
19290,-122.84,29.0,2756.0,1381.0,2.9625,237300.0,5.190207156308851,False,False,False,False
19291,-122.86,38.0,1166.0,584.0,3.6667,244400.0,5.182222222222222,False,False,False,False
19292,-122.84,19.0,2191.0,1065.0,4.125,204600.0,5.423267326732673,False,False,False,False
19293,-122.83,37.0,2217.0,1019.0,3.1217,178500.0,5.179906542056075,False,False,False,False
19294,-122.84,15.0,3080.0,1446.0,3.6696,194400.0,5.141903171953255,False,False,False,False
19295,-122.78,21.0,795.0,414.0,3.7991,175000.0,4.907407407407407,False,False,False,False
19296,-122.82,40.0,2406.0,1054.0,3.8846,215900.0,5.647887323943662,False,False,False,False
19297,-122.8,26.0,1634.0,909.0,4.1731,257200.0,5.1545741324921135,False,False,False,False
19298,-122.8,26.0,2273.0,1124.0,2.9453,166700.0,5.411904761904762,False,False,False,False
19299,-122.84,16.0,1688.0,793.0,4.4357,216900.0,6.0285714285714285,False,False,False,False
19300,-122.83,19.0,1765.0,868.0,2.462,260300.0,4.548969072164948,False,False,False,False
19301,-122.82,22.0,1288.0,593.0,3.625,233700.0,5.8545454545454545,False,False,False,False
19302,-122.82,32.0,1437.0,752.0,4.7422,240900.0,5.865306122448979,False,False,False,False
19303,-122.82,27.0,2565.0,1227.0,4.5132,259900.0,5.492505353319058,False,False,False,False
19304,-122.76,30.0,2260.0,958.0,5.0323,222400.0,6.295264623955432,False,False,False,False
19305,-122.87,34.0,1138.0,541.0,4.5147,271400.0,6.322222222222222,False,False,False,False
19306,-122.77,32.0,2054.0,843.0,4.5875,290700.0,6.712418300653595,False,False,False,False
19307,-122.82,25.0,3067.0,1602.0,3.9917,244100.0,5.576363636363636,False,False,False,False
19308,-122.88,20.0,3404.0,1641.0,5.0574,276200.0,5.818803418803419,False,False,False,False
19309,-122.81,18.0,2399.0,1131.0,5.2769,293900.0,6.135549872122762,False,False,False,False
19310,-122.85,16.0,1762.0,810.0,4.4437,305000.0,5.9326599326599325,False,False,False,False
19311,-122.89,16.0,2017.0,931.0,5.7664,267500.0,6.002976190476191,False,False,False,False
19312,-122.86,31.0,1534.0,716.0,3.4471,209500.0,5.326388888888889,False,False,False,False
19313,-122.89,28.0,2388.0,1015.0,5.1512,268300.0,6.267716535433071,False,False,False,False
19314,-122.87,36.0,1987.0,1065.0,4.0446,172200.0,5.726224783861672,False,False,False,False
19315,-122.91,19.0,1968.0,852.0,4.6705,269800.0,6.3896103896103895,False,False,False,False
19316,-122.89,22.0,2900.0,1445.0,4.511,296800.0,5.631067961165049,False,False,False,False
19317,-123.04,30.0,3977.0,1387.0,2.6161,132500.0,6.833333333333333,False,False,False,True
19318,-123.02,52.0,2154.0,524.0,2.0556,120000.0,8.316602316602317,False,False,False,True
19319,-122.98,29.0,4450.0,1328.0,3.1,162100.0,7.5423728813559325,False,False,False,False
19320,-123.01,37.0,1179.0,354.0,1.3712,118300.0,6.698863636363637,False,False,False,True
19321,-123.02,35.0,2157.0,768.0,3.2315,136900.0,6.698757763975156,False,False,False,False
19322,-123.0,33.0,1565.0,759.0,2.6726,153100.0,5.032154340836013,False,False,False,True
19323,-122.97,44.0,3234.0,1112.0,1.9265,132700.0,6.8808510638297875,False,False,False,False
19324,-122.97,48.0,3939.0,1257.0,2.1165,98700.0,6.898423817863398,False,False,False,False
19325,-122.94,49.0,1141.0,505.0,3.7143,148800.0,6.201086956521739,False,False,False,False
19326,-122.94,46.0,2280.0,807.0,2.6316,117000.0,6.229508196721311,False,False,False,False
19327,-122.91,37.0,2469.0,1137.0,3.6343,146500.0,5.208860759493671,False,False,False,False
19328,-122.87,27.0,3894.0,1832.0,3.5085,187800.0,5.446153846153846,False,False,False,False
19329,-122.88,25.0,1563.0,737.0,2.5687,249200.0,5.1245901639344265,False,False,False,False
19330,-122.85,22.0,3328.0,1309.0,4.7105,266200.0,6.5,False,False,False,False
19331,-122.94,37.0,3169.0,777.0,2.7072,117100.0,9.212209302325581,False,False,False,False
19332,-122.91,18.0,2021.0,912.0,4.5,251900.0,6.142857142857143,False,False,False,False
19333,-122.72,4.0,7042.0,2936.0,5.0555,240800.0,6.751677852348993,False,False,False,False
19334,-122.82,8.0,6190.0,2967.0,3.8616,195100.0,6.19,False,False,False,False
19335,-122.85,13.0,4808.0,2568.0,3.6583,183200.0,6.309711286089239,False,False,False,False
19336,-122.78,9.0,3659.0,1889.0,4.2716,250800.0,5.7895569620253164,False,False,False,False
19337,-122.81,12.0,2289.0,919.0,1.1553,139300.0,4.238888888888889,False,False,False,False
19338,-122.82,27.0,1823.0,907.0,3.276,172900.0,5.750788643533123,False,False,False,False
19339,-122.79,5.0,3986.0,1887.0,3.7768,213800.0,5.802037845705968,False,False,False,False
19340,-122.87,23.0,2676.0,1456.0,3.7361,173700.0,5.352,False,False,False,False
19341,-122.87,52.0,1514.0,767.0,2.1903,160000.0,4.27683615819209,False,False,False,False
19342,-122.86,52.0,1753.0,982.0,3.4013,183300.0,4.613157894736842,False,False,False,False
19343,-122.86,35.0,2597.0,1231.0,2.7432,174000.0,5.2044088176352705,False,False,False,False
19344,-122.87,18.0,2721.0,1667.0,3.1875,176100.0,5.0482374768089056,False,False,False,False
19345,-122.82,29.0,2176.0,1117.0,3.8681,188600.0,5.818181818181818,False,False,False,False
19346,-122.83,17.0,5199.0,2036.0,3.2452,168800.0,5.841573033707865,False,False,False,False
19347,-122.82,41.0,2720.0,987.0,4.0294,201700.0,7.472527472527473,False,False,False,False
19348,-122.85,16.0,4418.0,1908.0,4.5913,244600.0,6.338593974175036,False,False,False,False
19349,-123.01,33.0,914.0,394.0,4.6875,246200.0,6.924242424242424,False,False,False,False
19350,-122.94,33.0,1530.0,728.0,5.1005,266700.0,6.12,False,False,False,False
19351,-122.94,26.0,4050.0,2072.0,4.0781,287800.0,6.367924528301887,False,False,False,False
19352,-122.95,37.0,1548.0,863.0,2.9792,151300.0,5.393728222996516,False,False,False,False
19353,-122.87,32.0,4073.0,2053.0,3.7352,228000.0,6.475357710651828,False,False,False,False
19354,-122.85,18.0,2856.0,1027.0,4.6953,241700.0,7.051851851851852,False,False,False,False
19355,-122.7,43.0,1384.0,582.0,3.9063,210000.0,6.178571428571429,False,False,False,False
19356,-123.03,16.0,4047.0,1998.0,3.375,171900.0,6.013372956909361,False,False,False,False
19357,-123.02,35.0,956.0,488.0,3.025,140600.0,4.446511627906977,False,False,False,False
19358,-123.02,45.0,1717.0,916.0,3.2425,138800.0,4.678474114441417,False,False,False,False
19359,-123.01,21.0,360.0,131.0,3.5156,133300.0,4.864864864864865,False,False,False,False
19360,-123.01,32.0,2697.0,1417.0,3.2546,134100.0,5.041121495327102,False,False,False,False
19361,-123.1,20.0,3109.0,1643.0,2.8344,164400.0,4.8730407523510975,False,False,False,False
19362,-123.49,9.0,5409.0,594.0,3.3125,295400.0,16.541284403669724,False,False,False,True
19363,-123.24,38.0,1460.0,569.0,2.7171,131300.0,8.295454545454545,False,False,False,True
19364,-123.25,27.0,3658.0,1278.0,3.3536,157500.0,7.061776061776062,False,False,False,True
19365,-123.08,28.0,3297.0,923.0,3.9167,232600.0,8.839142091152816,False,False,False,True
